time,valence,comfort,saccade,frown,mouth_open,jaw,happy,surprise,neutral,sad,angry,fear,disgust
34.0,-0.06999999999999999,0.438599940137344,0.37541895439391604,0.5500144747069744,0.504374388683146,0.931411078347152,0.05,0.03,0.77,0.04,0.06,0.05,0.0
34.2,-0.019999999999999997,0.6268589444169146,0.5390305188501965,0.11434268038552448,0.17911949437688576,0.9218127728296567,0.05,0.01,0.86,0.03,0.03,0.02,0.0
34.4,-0.22000000000000003,0.6760372916155165,0.42971217983263876,0.11905845173731201,0.541970394484672,0.9408819932486884,0.05,0.02,0.64,0.11,0.14,0.04,0.0
34.6,-0.04,0.429945521044222,0.8829122813118947,0.5533887793722578,0.15993295795617843,0.9069302572794429,0.01,0.0,0.94,0.02,0.02,0.01,0.0
34.8,-0.03,0.2723705900915422,0.5673540660059083,0.5731824486626332,0.1784298627725471,0.9296564340101356,0.03,0.0,0.91,0.03,0.02,0.01,0.0
35.0,-0.42000000000000004,0.8828268837363945,0.5916458991869454,0.5828456992484227,1.0,0.9016817820876037,0.1,0.0,0.37,0.41,0.06,0.05,0.0
35.2,-0.26,0.6031680799468656,0.23969665364778492,0.834517982876882,0.3040401020777927,0.864730228979813,0.01,0.0,0.72,0.15,0.08,0.04,0.0
35.4,-0.26,0.6216211159208995,0.38853217943352814,0.961450750255114,0.2574407093846242,0.8462598626626411,0.01,0.0,0.72,0.1,0.11,0.06,0.0
35.6,-0.63,0.7812253207339038,0.45110829847159506,0.834541435091681,0.745028725927163,0.8709840079903832,0.13,0.0,0.11,0.06,0.64,0.06,0.0
35.8,-0.53,0.669755590366359,0.11901638228948905,0.7164229481235138,0.34041816920665624,0.8690259569382347,0.02,0.0,0.43,0.27,0.22,0.06,0.0
36.0,-0.6,0.8460876098520659,0.040495228600074866,0.6908375198663717,0.8987242123190998,0.8866791501892944,0.03,0.0,0.35,0.3,0.26,0.07,0.0
36.2,-0.35,0.5650722638762599,0.11268967997164762,0.8986879330099686,0.26183957383229856,0.8610223527931077,0.01,0.0,0.62,0.22,0.08,0.06,0.0
36.4,-0.6699999999999999,0.5680087714854829,0.09978486449122671,0.9149478225744272,0.24418500476122923,0.8577089237812988,0.01,0.0,0.31,0.25,0.35,0.07,0.01
36.6,0.03,0.6271537646107561,0.1778882571780917,1.0,0.7058625767407588,0.8695058767605268,0.21,0.01,0.58,0.08,0.06,0.05,0.0
36.8,-0.09000000000000001,0.5367381352259597,0.48476955958505463,0.9015275271778344,0.6498915831386313,0.8935853400988693,0.01,0.04,0.82,0.05,0.04,0.05,0.0
37.0,-0.009999999999999998,0.732860037159654,0.15135041989322037,0.8088903406331016,0.49913195700516455,0.8624593844095354,0.01,0.01,0.95,0.01,0.01,0.01,0.0
37.2,-0.009999999999999998,0.6961170703292646,0.172542033674347,0.7852195511921517,0.43732618743632895,0.8656184170859422,0.01,0.01,0.96,0.01,0.01,0.01,0.0
37.4,-0.03,0.39975507150743744,0.15967572974365238,0.7937158195695417,0.3223732193881309,0.9000896267089875,0.01,0.0,0.94,0.02,0.01,0.01,0.0
37.6,-0.12000000000000001,0.6241163164758754,0.1659277758388084,0.8001529834875776,0.7527538313807635,0.8980978412396222,0.05,0.0,0.77,0.04,0.11,0.02,0.0
37.8,-0.12,0.5200521739419445,0.08795726548910089,0.7761960770260796,0.45122226426375267,0.8935296919497138,0.04,0.0,0.79,0.05,0.09,0.02,0.0
38.0,-0.8699999999999999,0.6030572915650462,0.16261295531827336,0.7610844078981812,0.5964291244972855,0.8934534030654956,0.01,0.0,0.09,0.18,0.64,0.06,0.0
38.2,-0.53,0.5560387023209117,0.0786140252731766,0.8168453318929302,0.2541895889641706,0.8697250140799138,0.07,0.0,0.32,0.24,0.29,0.07,0.0
38.4,-0.53,0.472902485112657,0.17200894239803322,0.7531969590169738,0.3134868235722244,0.8925546672709643,0.02,0.0,0.44,0.29,0.2,0.05,0.01
38.6,-0.29,0.5005324920473941,0.03634899494666643,0.7251134008394398,0.16537981614544597,0.8802592450863923,0.04,0.0,0.63,0.15,0.15,0.03,0.0
38.8,-0.08,0.5240977963513813,0.02233181402408724,0.6484058966747954,0.18959204288277118,0.8860008247110263,0.01,0.0,0.9,0.05,0.03,0.01,0.0
39.0,-0.049999999999999996,0.5730502583492737,0.01982933402613667,0.6342126162784266,0.2100987312317839,0.8816588142233233,0.01,0.0,0.92,0.03,0.03,0.0,0.0
39.2,-0.08,0.5121492693721638,0.03656575928857581,0.6199020748080628,0.16805829603729697,0.8889389015010802,0.02,0.0,0.88,0.05,0.04,0.01,0.0
39.4,-0.09,0.49226644778165,0.06544133785162187,0.6299930937917865,0.20935491428710437,0.893947325853425,0.02,0.0,0.87,0.03,0.07,0.01,0.0
39.6,-0.12000000000000001,0.42842402726723616,0.1701102271368973,0.6428017554264208,0.22029665858094163,0.9029453224154877,0.02,0.0,0.84,0.04,0.08,0.02,0.0
39.8,-0.14,0.529139283215172,0.29222487265771807,0.8049991491536477,0.14227223146007037,0.8665836215030759,0.03,0.01,0.78,0.04,0.09,0.05,0.0
40.0,-0.1,0.4886270494388842,0.25126737279098005,0.8652263129347226,0.1880736218682184,0.8701126416286883,0.03,0.0,0.83,0.04,0.06,0.03,0.0
40.2,-0.33999999999999997,0.6642851062685233,0.185896644316349,0.6720382244834748,0.8053357782415698,0.908464127586803,0.02,0.03,0.55,0.06,0.21,0.12,0.0
40.4,-0.09000000000000001,0.5338151684189589,0.4932397999924619,0.45677972572916253,0.13910977796017457,0.8994120286575057,0.01,0.0,0.9,0.04,0.05,0.01,0.0
40.6,-0.02,0.5196034809955761,0.04863812806949606,0.5442686820812137,0.4663436686738852,0.9171930671662658,0.02,0.0,0.93,0.01,0.02,0.01,0.0
40.8,-0.12,0.459686662143628,0.19905605736035364,0.725658430311369,0.23488482998271948,0.8913726896714994,0.04,0.0,0.79,0.08,0.05,0.03,0.0
41.0,-0.16999999999999998,0.4789422983948422,0.41419563542613563,0.8112712094794984,0.1929675432890073,0.8771345833256404,0.07,0.0,0.68,0.08,0.09,0.07,0.0
41.2,-0.21000000000000002,0.43162334953777515,0.2444995835891147,0.7573611342766883,0.3773233119188358,0.9029627806583601,0.08,0.0,0.63,0.06,0.14,0.09,0.0
41.4,-0.15,0.4788715169286798,0.1069535045425511,0.7818405560839085,0.2723749280735791,0.8858608859830028,0.09,0.0,0.67,0.05,0.13,0.06,0.0
41.6,-0.21,0.4790346220463583,0.019216207017045052,0.7546519344231052,0.370077254133249,0.8956861486578382,0.04,0.0,0.71,0.06,0.13,0.06,0.0
41.8,-0.24,0.46066775481373945,0.16088167952854024,0.7299408047336706,0.3603152724768339,0.9000739870330811,0.04,0.01,0.67,0.04,0.17,0.08,0.0
42.0,-0.24000000000000002,0.44460282395892275,0.2247868963015496,0.5914095100044339,0.25609100181613287,0.9081795218566449,0.03,0.0,0.71,0.07,0.14,0.06,0.0
42.2,-0.16999999999999998,0.6095057908779429,1.0,0.01117638748462239,0.11480765281728379,0.9296277006520749,0.04,0.0,0.75,0.15,0.03,0.03,0.0
42.4,-0.55,0.46181564554758997,0.4808874743464734,0.3463723269869141,0.16446359129968177,0.9226224897712088,0.02,0.0,0.4,0.32,0.14,0.11,0.0
42.6,-0.8,0.46924646851261825,0.19375491013473267,0.34387794942089,0.19629378429493352,0.924116715318713,0.01,0.0,0.19,0.31,0.39,0.11,0.0
42.8,-0.6799999999999999,0.438388211229867,0.22852706024688765,0.31124372348375356,0.21342004629767913,0.9331032549088908,0.01,0.0,0.3,0.21,0.36,0.12,0.0
43.0,-0.13,0.4656538474866206,0.49072755859478934,0.3727138546491767,0.17263695729610248,0.9201056840187977,0.04,0.0,0.79,0.1,0.05,0.02,0.0
43.2,-0.060000000000000005,0.3243044905423955,0.6096379395552893,0.37433862409045304,0.22291849016243623,0.9445427685509777,0.01,0.0,0.92,0.02,0.03,0.02,0.0
43.4,-0.08,0.1546459323337796,0.0171082834807867,0.3567851103576803,0.20535751395195573,0.9700117534437646,0.01,0.0,0.9,0.03,0.04,0.02,0.0
43.6,-0.09000000000000001,0.11912163770340319,0.4060852305074943,0.3590637275475534,0.30426176937918725,0.9823417284006881,0.01,0.04,0.8,0.03,0.02,0.09,0.0
43.8,0.03,0.36818899956306256,0.1746396844693568,0.6368636546393083,0.41950290491919817,0.927128262214188,0.01,0.1,0.81,0.02,0.01,0.05,0.0
44.0,0.38,0.7670613338638043,0.31684708050075655,0.5554882216410664,0.7853980359661364,0.9031056745577031,0.01,0.43,0.5,0.01,0.0,0.05,0.0
44.2,0.059999999999999984,1.0,0.8787064587723724,0.18318337361798456,0.7552968479217622,0.8975918249813698,0.06,0.12,0.7,0.05,0.05,0.02,0.0
44.4,-0.11000000000000001,0.8948000303560164,1.0,0.3282334459727578,0.3833206439065665,0.8765741919151087,0.02,0.01,0.84,0.05,0.08,0.01,0.0
44.6,-0.049999999999999996,0.6172068143964082,1.0,0.6796329897239904,0.24559259212508472,0.8733536007469073,0.01,0.0,0.92,0.02,0.03,0.01,0.0
44.8,-0.010000000000000002,0.6987458324334339,0.5265799702598882,0.9358521887576844,0.5479849672625111,0.8587999730324705,0.02,0.01,0.93,0.01,0.02,0.01,0.0
45.0,-0.08,0.41428373680102576,0.3217893248703914,1.0,0.168555815980427,0.860270102567677,0.01,0.02,0.85,0.02,0.04,0.05,0.0
45.2,-0.03,0.3729756731486688,0.24541642400127864,0.9422921669414961,0.10218123703284784,0.8733862440239446,0.01,0.0,0.96,0.01,0.02,0.01,0.0
45.4,-0.07,0.3125110672977251,0.08660258794224152,0.9357368038608731,0.09859761566030238,0.8826896689079247,0.01,0.0,0.91,0.03,0.04,0.01,0.0
45.6,-0.14,0.2887697325648473,0.2541285030354116,1.0,0.14592112153802644,0.8788050280121371,0.01,0.0,0.84,0.08,0.05,0.02,0.0
45.8,-0.31,0.23286653058981047,0.051533228726177806,1.0,0.1281187742660274,0.884877677752907,0.01,0.0,0.68,0.18,0.1,0.04,0.0
46.0,-0.30999999999999994,0.2535193314339687,0.024059982968233574,1.0,0.1321481932113775,0.8841804391781938,0.03,0.0,0.63,0.16,0.13,0.05,0.0
46.2,-0.07,0.338662664826184,0.0654192968123105,0.9808119607045953,0.15101208056005494,0.8783271995418557,0.01,0.0,0.91,0.04,0.03,0.01,0.0
46.4,-0.12000000000000001,0.3639027201686737,0.0095788504363573,0.9751121344198408,0.16038614443902954,0.875843037066482,0.01,0.01,0.84,0.08,0.04,0.02,0.0
46.6,-0.08,0.32130766481418194,0.036621795174563,0.9660886602537687,0.19923949643346575,0.8858791625810097,0.01,0.0,0.9,0.05,0.03,0.01,0.0
46.8,-0.06,0.2875067450121066,0.02046573220881958,0.9564179049592436,0.21296809129983577,0.8928237242535644,0.02,0.0,0.89,0.03,0.04,0.01,0.0
47.0,-0.05,0.3603654933335857,0.013074383494840313,0.9802078316513725,0.3401139924097426,0.8891421263595158,0.02,0.0,0.9,0.04,0.03,0.0,0.0
47.2,-0.06,0.6212696705541281,0.7210225491587534,0.9062489270611737,0.3066483873242021,0.8552957763459422,0.03,0.02,0.85,0.03,0.06,0.02,0.0
47.4,-0.01,0.4312362056924175,0.491237737905477,0.5363043099354655,0.14021442001212414,0.9069396228993171,0.0,0.0,0.98,0.0,0.01,0.0,0.0
47.6,-0.010000000000000002,0.4618513440261762,0.4397319405747284,0.4370732986778395,0.21007656450164447,0.9171935218080073,0.02,0.01,0.94,0.01,0.02,0.01,0.0
47.8,-0.010000000000000002,0.42878224303511875,0.35721876590465074,0.3944155961356006,0.12087764242047162,0.9196275827634713,0.01,0.02,0.94,0.02,0.01,0.01,0.0
48.0,-0.09000000000000001,0.46363195951841735,0.39701446120413403,0.5333474546936047,0.15130024805186787,0.9032588433604032,0.0,0.01,0.88,0.04,0.03,0.03,0.0
48.2,-0.03,0.3811266205955229,0.17395747640423775,0.624649741171977,0.18638032998256548,0.9091879172392179,0.01,0.0,0.94,0.02,0.01,0.01,0.0
48.4,-0.13,0.3866371116090156,0.051748914590438705,0.6781592525460198,0.17451866638794078,0.9023113699711867,0.01,0.0,0.85,0.07,0.05,0.02,0.0
48.6,-0.17,0.33527438681554206,0.09044693438493473,0.7429492792383927,0.1355076843125129,0.9007388551158019,0.0,0.0,0.82,0.1,0.05,0.02,0.0
48.8,-0.12000000000000001,0.36613264409829327,0.01978273606375377,0.7435815509493744,0.12497848749627107,0.89534134836111,0.01,0.0,0.86,0.07,0.04,0.02,0.0
49.0,-0.09000000000000001,0.34924849470902347,0.04727933501280937,0.7492870057656806,0.14279068664833208,0.8985978562268873,0.01,0.0,0.89,0.06,0.03,0.01,0.0
49.2,-0.049999999999999996,0.44779783779239096,0.01517833306808746,0.7372916669402764,0.1515366931733554,0.8858473376591071,0.01,0.0,0.92,0.03,0.02,0.01,0.0
49.4,-0.17,0.4346798778939691,0.058810019502626196,0.7422672888320371,0.2124508675965818,0.8918006894069161,0.02,0.0,0.78,0.08,0.09,0.02,0.0
49.6,-0.10000000000000002,0.38402373678009905,0.015979492348775496,0.7374736561271168,0.2050693464601428,0.8992038936682623,0.01,0.0,0.87,0.05,0.05,0.01,0.0
49.8,-0.1,0.37703237439628756,0.013473803521218953,0.7489464796067988,0.2004315739209654,0.8987822589172261,0.03,0.0,0.83,0.05,0.07,0.01,0.0
50.0,-0.039999999999999994,0.3814952997105773,0.01844872628620662,0.7011696276182292,0.17828701051164839,0.9011188446833197,0.02,0.0,0.92,0.03,0.02,0.01,0.0
50.2,-0.060000000000000005,0.36696355696193844,0.01629480256221629,0.7150889861457453,0.195042595527062,0.9031536392614278,0.01,0.0,0.92,0.03,0.03,0.01,0.0
50.4,-0.04000000000000001,0.42808181426561637,0.004366397632664835,0.7124698427969904,0.25650354929372826,0.8989163782309587,0.03,0.0,0.9,0.03,0.03,0.01,0.0
50.6,-0.33999999999999997,0.4881272707386769,0.21912558999001636,0.6887690345210978,0.337623929724077,0.8983326182349156,0.02,0.0,0.61,0.33,0.02,0.01,0.0
50.8,-0.56,0.9419583360594453,0.5348557641972678,0.5966487347905356,1.0,0.9111284191201457,0.01,0.05,0.32,0.33,0.16,0.13,0.0
51.0,-0.19,0.7704733082783354,0.821858646152958,0.272611359089619,0.8865928535077784,0.9374925481377063,0.02,0.01,0.75,0.13,0.05,0.04,0.0
51.2,-0.19,0.5381549955312271,0.18101489942303378,0.15949382240519547,0.26507468494765146,0.9368874199798142,0.02,0.01,0.76,0.15,0.03,0.04,0.0
51.4,0.41000000000000003,0.7420591657967212,0.5987807347506345,0.2973234268676455,0.768329653758755,0.9305628077859235,0.44,0.01,0.52,0.02,0.01,0.01,0.0
51.6,-0.03,0.6509824990670692,0.38143854483034034,0.43072994361899974,0.23525058103002053,0.8917262190896639,0.07,0.0,0.83,0.07,0.02,0.01,0.0
51.8,-0.09,0.8019821395587702,0.07021536645906976,0.26538244839996816,0.41683058245238597,0.8988528193155016,0.07,0.0,0.76,0.12,0.02,0.02,0.0
52.0,-0.12,0.8077339030482251,0.5099777413401481,0.03186124093736066,0.41787734470897137,0.9207154495224528,0.04,0.0,0.8,0.09,0.03,0.04,0.0
52.2,-0.029999999999999985,0.8479328519003683,0.18707339343594978,0.05838757205223957,0.262993475284558,0.9007694979691767,0.07,0.01,0.81,0.04,0.06,0.01,0.0
52.4,-0.09000000000000001,0.6979321533180717,0.17893900951392494,0.2622642419202901,0.6630733986615613,0.9327083530922529,0.07,0.01,0.77,0.08,0.07,0.02,0.0
52.6,-0.03999999999999998,0.594790631808292,0.481545416304761,0.5134111959372513,0.2982508910563713,0.8966650832555643,0.08,0.02,0.76,0.04,0.09,0.01,0.0
52.8,-0.23000000000000004,0.6430875958804199,0.9268513489253755,0.2539818577418671,0.3758676966396781,0.9204072933500866,0.09,0.08,0.43,0.03,0.31,0.06,0.0
53.0,-0.13999999999999999,0.9890723264101466,0.3151580016121108,0.0049784361575365985,0.33997852905889037,0.8907797459122786,0.02,0.01,0.8,0.02,0.12,0.03,0.0
53.2,-0.19999999999999996,0.9446166417320998,0.057742230503707435,0.06856114283205574,0.49824036185955534,0.902869760958056,0.14,0.01,0.5,0.04,0.21,0.1,0.0
53.4,-0.05,0.8376141451159155,0.3248842208798527,0.04363331467787823,0.39930408782212234,0.9137887098061637,0.02,0.0,0.9,0.03,0.02,0.02,0.0
53.6,-0.12000000000000001,0.7100351685408263,0.1659036773549542,0.10290738044952087,0.2405607443834281,0.9151699114167393,0.01,0.01,0.85,0.04,0.07,0.03,0.0
53.8,-0.15000000000000002,0.6921736194275057,0.053802285295823274,0.12403782598344058,0.19522608679321637,0.9124131457531822,0.01,0.01,0.81,0.07,0.07,0.03,0.0
54.0,-0.03,0.6791553690727212,0.0816389297510994,0.3344276449454757,0.2344168656797754,0.8968371196905353,0.04,0.02,0.86,0.03,0.04,0.02,0.0
54.2,-0.03,0.6194268904698661,0.3070570645869294,0.5024608878032915,0.28694093274521754,0.8932518149173293,0.1,0.03,0.71,0.06,0.07,0.03,0.0
54.4,-0.04000000000000001,0.6220433427538332,0.0431797454092378,0.5200641202314381,0.32426601184503895,0.8939149553614325,0.06,0.03,0.78,0.04,0.06,0.03,0.0
54.6,-0.04999999999999999,0.7574045876607222,0.09718636801359345,0.4585039325611867,0.7149891121331762,0.9087341847812341,0.01,0.01,0.92,0.01,0.04,0.02,0.0
54.8,0.019999999999999997,0.5591789374544802,0.15581762028331286,0.3610571658054703,0.20903595967009775,0.9101063844853288,0.04,0.02,0.89,0.01,0.02,0.01,0.0
55.0,-0.030000000000000006,0.7459638407648433,0.07007135141338434,0.2781245057445733,0.34117922694144426,0.9003076728881949,0.03,0.01,0.89,0.02,0.04,0.01,0.0
55.2,-0.08,0.6307408462176628,0.1841830971294338,0.3022746584560152,0.4137789626031874,0.9203495538489204,0.02,0.0,0.87,0.04,0.05,0.01,0.0
55.4,-0.07,0.9294620220812322,0.41509075684772406,0.024334018075466243,0.3610258393263043,0.8992640882348324,0.02,0.02,0.85,0.06,0.04,0.01,0.0
55.6,-0.09999999999999999,0.6520645322628382,1.0,0.8994656084527042,0.732265615306867,0.882829880420993,0.05,0.0,0.79,0.06,0.03,0.06,0.0
55.8,-0.33999999999999997,0.5245938821055279,1.0,1.0,0.4702844206986775,0.8656281464192096,0.03,0.0,0.6,0.16,0.1,0.11,0.0
56.0,-0.29000000000000004,0.6699531629806036,0.7151335067491257,0.9437630898536907,0.4734838187488057,0.8567859101177733,0.0,0.0,0.71,0.18,0.04,0.07,0.0
56.2,-0.18,0.822798045520607,0.33608813868305826,0.6919210121900865,0.3004195361550148,0.8458381369832567,0.01,0.0,0.8,0.07,0.1,0.02,0.0
56.4,-0.09000000000000001,0.9045352516628872,0.49457462654788786,0.47024317320098563,0.41621237697849667,0.8637996682633791,0.01,0.0,0.9,0.04,0.04,0.02,0.0
56.6,-0.08,0.9158596707578557,0.6047951332402013,0.2824453417991453,0.4341391042362782,0.881653449450774,0.0,0.0,0.91,0.01,0.05,0.02,0.0
56.8,-0.17000000000000004,0.9669977413326399,0.2341513052524775,0.30121555643569137,0.3185297546789507,0.8637431108307406,0.01,0.01,0.8,0.04,0.1,0.05,0.0
57.0,-0.05,0.9744020981842336,0.21757459103786222,0.286341223721559,0.45665927057295824,0.874289980877632,0.01,0.01,0.91,0.02,0.03,0.02,0.0
57.2,-0.08,0.8444817938066953,0.08087139659069004,0.29696695320270033,0.3144190577230893,0.881951057934738,0.02,0.01,0.86,0.02,0.06,0.03,0.0
57.4,-0.13,0.7796392004008567,0.10221386135569765,0.35808342496895423,0.32917471108592083,0.8866959719337287,0.02,0.0,0.82,0.06,0.08,0.01,0.0
57.6,-0.18,0.9463080110278753,0.21007583733130517,0.2502107416021842,0.4747337760316695,0.8832770660378996,0.01,0.0,0.8,0.08,0.09,0.02,0.0
57.8,-0.1,0.9461707565326213,0.07030533811113161,0.23172852016337017,0.38336374588183764,0.8783423845760208,0.01,0.0,0.88,0.06,0.04,0.01,0.0
58.0,-0.13,0.9470472157310145,0.06297024778051857,0.14615045027314336,0.2126602200478989,0.8739038081824302,0.01,0.01,0.83,0.06,0.08,0.01,0.0
58.2,-0.030000000000000002,1.0,0.08640100269220607,0.07154895499745127,0.20905935788524496,0.8651943272695022,0.01,0.01,0.95,0.02,0.02,0.01,0.0
58.4,-0.07,1.0,0.06840331697918686,0.02426928996262094,0.24984121540181387,0.8717512613932823,0.01,0.01,0.89,0.02,0.05,0.02,0.0
58.6,-0.04,0.9791856943147893,0.041878037360227625,0.10136422471574516,0.1871906471176634,0.8716164146527633,0.01,0.0,0.95,0.02,0.02,0.01,0.0
58.8,-0.07,0.9205337094886122,0.06130474303751499,0.058414776621406435,0.1709916933257517,0.8832482417514906,0.01,0.0,0.91,0.03,0.03,0.02,0.0
59.0,-0.020000000000000004,0.9452315172511973,0.12341800325865233,0.03736125435202753,0.20295981264187118,0.8840006738336179,0.01,0.02,0.92,0.01,0.03,0.01,0.0
59.2,0.0,0.94627785196838,0.0709016257634521,0.08084541294378397,0.14781637696494998,0.8755596134048517,0.01,0.03,0.92,0.01,0.03,0.0,0.0
59.4,-0.05999999999999999,0.9299501064522474,0.24008101961220915,0.11953593883062012,0.14151979412033658,0.8737565951865434,0.01,0.05,0.82,0.04,0.05,0.03,0.0
59.6,0.0,0.8763525338010734,0.1566802506511569,0.1413962172890854,0.16955331883670255,0.8816257163045444,0.01,0.03,0.92,0.01,0.02,0.01,0.0
59.8,0.010000000000000002,0.9259463374314979,0.1560083011287895,0.21355211560553541,0.18777929695136675,0.8686507865731764,0.03,0.02,0.91,0.01,0.03,0.0,0.0
60.0,-0.010000000000000002,0.8344535987790133,0.35166602514984846,0.28767424761073546,0.11516108901450735,0.8696208101927696,0.01,0.02,0.93,0.01,0.03,0.0,0.0
60.2,0.03,0.7944626858882865,0.29041105006136125,0.2620963240623291,0.2407762542597839,0.8872830053503105,0.01,0.07,0.88,0.01,0.03,0.01,0.0
60.4,0.039999999999999994,0.8597810538449382,0.2886487519076414,0.3246246191594841,0.19613615421394184,0.8682764345632528,0.01,0.1,0.82,0.02,0.03,0.02,0.0
60.6,0.019999999999999997,0.850352347061101,0.05253333787146422,0.34422035175695576,0.19550563388997508,0.8677234083489328,0.02,0.04,0.89,0.01,0.03,0.0,0.0
